CIDB ID#,SKU,Name,Unit Cost,Measure,Unit,Hidden MU (%),MU (%),Total,Internal Notes,Description,Status,Cost Code,Supplier,Product Link
8026756,"1"" x 6"" - PVC - SCH 80 - QT1008718-127","1"" x 6"" SCH 80 PVC Nipple",$2.80,1,EA,8,15,$3.48,"Original supplier name: 1""x6"" SCH80 PVC Nipple TBE; Original group: Fitting; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p3 line 127; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 2; Range: $2.80-$2.80; All observed sources: QT1008718 p3 line 127 ($2.80); QT1008718 p4 line 162 ($2.80)",Small pipe fitting used in service connection assemblies.,Active,,,
3723905,,10 lb. Cement Concrete Mix,$14.94,1,EA,0,20,$17.93,,"10 lb. Cement Concrete Mix is commonly used to make concrete. It is made up of cement, sand, and gravel. This mix is used to make concrete that is strong and durable.

Pricing includes the cost to purchase and install (1) unit of material under normal conditions and does not include additional accessories or misc. material needed to complete installation. User should refer to project's contract documents, drawings, and/or specifications to select material and application method acceptable to the project design team.

Pricing is suggested cost based on brands/models similar to SAKRETE #60205005.",Active,Concrete Finishing (03 35 00),,
8123910,,10 lb. Cement Concrete Mix1234,$14.94,1,EA,0,5,$15.69,,"10 lb. Cement Concrete Mix is commonly used to make concrete. It is made up of cement, sand, and gravel. This mix is used to make concrete that is strong and durable.

Pricing includes the cost to purchase and install (1) unit of material under normal conditions and does not include additional accessories or misc. material needed to complete installation. User should refer to project's contract documents, drawings, and/or specifications to select material and application method acceptable to the project design team.

Pricing is suggested cost based on brands/models similar to SAKRETE #60205005.",Active,Concrete Finishing (03 35 00),,
8026766,"10"" - C153 / Stainless Steel - QT1008718-37","10"" 11.25 Bend MJ Cement Lined C153",$203.00,1,EA,8,15,$252.13,"Original supplier name: Star 10"" 11 1/4 (1/32) MJ Bend C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 37; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 3; Range: $96.23-$203.00; All observed sources: QT1006776 p10 line 262 ($96.23); QT1006776 p5 line 116 ($96.23); QT1008718 p1 line 37 ($203.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026767,"10"" - C153 / Stainless Steel - QT1008718-36","10"" 22.5 Bend MJ Cement Lined C153",$204.00,1,EA,8,15,$253.37,"Original supplier name: Star 10"" 22 1/2 (1/16) MJ Bend C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 36; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 3; Range: $97.01-$204.00; All observed sources: QT1006776 p10 line 261 ($97.01); QT1006776 p5 line 115 ($97.01); QT1008718 p1 line 36 ($204.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026768,"10"" - C153 / Stainless Steel - QT1008718-35","10"" 45 Bend MJ Cement Lined C153",$204.00,1,EA,8,15,$253.37,"Original supplier name: Star 10"" 45 (1/8) MJ Bend C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 35; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 2; Range: $97.40-$204.00; All observed sources: QT1006776 p5 line 114 ($97.40); QT1008718 p1 line 35 ($204.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026544,"10"" - PVC / C900 PVC - DR14, C900 - DR14","10"" C900 DR14 PVC Water Pipe (20-ft Sticks)",$32.37,1,FT,8,15,$40.20,"Original supplier name: Sanderson 10"" C900 DR14 PVC Pipe Blue 20' Length; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Quote_QT1018263_1776802931511-1.pdf (QT1018263); Supplier: AVEM Water LLC; Price observations: 1","10"" Water / Fire Water pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026699,"10"" - PVC / C900 PVC / C905 PVC - C900, C905 - 1100C","10"" C900 PVC Water Pipe",$216.00,1,EA,8,15,$268.27,"Original supplier name: Star 1100C 10"" Series 1100C Restrainers for C900/C905 PVC Pipe Bells; Original group: Valve / Appurtenance; Cost code basis: Raw item match; Source: Highest price found in Quote_QT1017912_1769814667832.pdf (QT1017912); Supplier: AVEM Water LLC; Price observations: 1","10"" Water / Fire Water pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026769,"10"" - 45/MMN","10"" MJ Gate Valve NRS","$1,592.81",1,EA,8,15,"$1,978.27","Original supplier name: AVK USA 45/MMN 10"" AWWA C509/C515 Gate Valve Resilient Wedge NRS 250psi MJ; Original group: Valve / Appurtenance; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 9; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 5; Range: $1,217.22-$1,592.81; All observed sources: QT1006776 p10 line 267 ($1,217.22); QT1006776 p13 line 336 ($1,217.22); QT1006776 p16 line 430 ($1,217.22); QT1006776 p5 line 121 ($1,217.22); QT1008718 p1 line 9 ($1,592.81)",Valve or valve assembly used to control flow.,Active,,,
8026770,"10"" - C153 / Stainless Steel - MJP10","10"" MJ Plug Cement Lined C153",$166.00,1,EA,8,15,$206.17,"Original supplier name: Star MJP10 10"" MJ Plug - Solid C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 34; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 1; Range: $166.00-$166.00; All observed sources: QT1008718 p1 line 34 ($166.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026771,"10"" - C153 / Stainless Steel - MJSL10","10"" MJ Solid Sleeve Cement Lined C153",$209.00,1,EA,8,15,$259.58,"Original supplier name: Star MJSL10 10"" MJ Solid Sleeve Long C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 38; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 1; Range: $209.00-$209.00; All observed sources: QT1008718 p1 line 38 ($209.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026707,"10"" - 2010MM","10"" MJ x MJ AWWA C515 Ductile Iron RS Gate Valve NRS UL/FM Series A","$1,460.00",1,EA,8,15,"$1,813.32","Original supplier name: United 2010MM 10"" MJ x MJ AWWA C515 DI RS Gate Valve NRS UL/FM Series A; Original group: Valve / Appurtenance; Cost code basis: Raw item match; Source: Highest price found in Quote_QT1018263_1776802931511-1.pdf (QT1018263); Supplier: AVEM Water LLC; Price observations: 1","10"" Valve/appurtenance used to control, isolate, meter, strain, or regulate the utility line.",Active,,,
8026575,"10"" - N-12 Dual-Wall HDPE","10"" N-12 / Dual-Wall Storm Pipe",$7.38,1,FT,8,15,$9.17,"Original supplier name: 10"" ADS N-12 water tight; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Complex High School M-list(1).xlsx; Supplier: AVEM Water LLC; Project: Complex High School; Section: Drainagge; Price observations: 2; Range: $7.38-$7.38","10"" Storm Drainage pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026594,"10"" - N-12 Dual-Wall HDPE / Dual-Wall HDPE / HDPE - N-12","10"" N-12 / Dual-Wall Storm Pipe (20-ft Sticks)",$6.00,1,FT,8,15,$7.45,"Original supplier name: ADS N-12 10"" Dual Wall HDPE Solid Water Tight Integral Bell Pipe AASHTO 20' Length; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Invoice_IN1007509_1733340344884.pdf (IN1007509); Supplier: AVEM Water LLC; Price observations: 2; Range: $6.00-$6.00","10"" Storm Drainage pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026554,"10"" - DR26 - SDR26","10"" Sanitary Sewer Pipe",$13.12,1,FT,8,15,$16.30,"Original supplier name: 10"" SDR26 Pipe Sewer; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in MATERIAL LIST Jullius Sprauve .xlsx; Supplier: AVEM Water LLC; Project: Julius Sprauve PK-12; Section: Sewer System; Price observations: 3; Range: $13.12-$13.12","10"" Sanitary Sewer pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026555,"10"" - SDR-35 PVC - SDR35 - SDR35","10"" SDR-35 45",$185.00,1,EA,8,15,$229.77,"Original supplier name: 10"" SDR35 45; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Estimate-Central High School.xlsx; Supplier: AVEM Water LLC; Project: Charlote Amelia HS; Section: Drainagge; Price observations: 2; Range: $185.00-$185.00","10"" Bend/elbow used when the pipe changes direction.",Active,,,
8026556,"10"" - SDR-35 PVC - SDR35 - SDR35","10"" SDR-35 90",$185.00,1,EA,8,15,$229.77,"Original supplier name: 10"" SDR35 90; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Estimate-Central High School.xlsx; Supplier: AVEM Water LLC; Project: Charlote Amelia HS; Section: Drainagge; Price observations: 2; Range: $185.00-$185.00","10"" Bend/elbow used when the pipe changes direction.",Active,,,
8026485,"10"" - SDR-35 PVC - SDR-35","10"" SDR-35 Gasketed Sewer Pipe",$19.26,1,FT,8,15,$23.92,"Original supplier name: 10"" SDR-35 Pipe; Original group: Pipe; Cost code basis: Raw item match; Source: Highest price found in Estimate-Central High School.xlsx; Supplier: AVEM Water LLC; Project: Charlote Amelia HS; Section: Drainagge; Price observations: 2; Range: $13.06-$13.06 | Price updated from quote/PO review: old $13.06 -> new $19.26; Highest price selected from quote/PO review: SC220906-1 p1 line 3; Supplier/source file: LEG AVEM Only Purchase Order SC220906-1.pdf; Price observations: 1; Range: $19.26-$19.26; All observed sources: SC220906-1 p1 line 3 ($19.26)","10"" Sanitary Sewer pipe material. Use for the main pipe run, usually measured by linear foot.",Active,,,
8026772,"10"" - SDR-35 PVC / D3034 SDR-35 PVC - SC220906-1-61","10"" Tee SDR-35 Gasketed",$336.00,1,EA,8,15,$417.31,"Original supplier name: HARCO 10"" Tee (GxGxG) Fabricated SDR-35 Gasketed Sewer Fitting; Original group: Pipe; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: SC220906-1 p3 line 61; Supplier/source file: LEG AVEM Only Purchase Order SC220906-1.pdf; Price observations: 1; Range: $336.00-$336.00; All observed sources: SC220906-1 p3 line 61 ($336.00)","10"" Pipe used as installed utility piping.",Active,,,
8026773,"10"" x 1"" - Ductile Iron / Stainless Steel / Steel - 4855A","10"" x 1"" Service Saddle with Stainless Straps",$133.30,1,EA,8,15,$165.56,"Original supplier name: AY McDonald 4855A 10""x1"" Epoxy Ductile Iron Saddle Double Stainless Steel Straps PVC w/CC Outlet Range 10.75"" - 11.10""; Original group: Service Connection; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p2 line 67; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 6; Range: $101.48-$133.30; All observed sources: QT1006776 p10 line 272 ($101.48); QT1006776 p11 line 278 ($116.93); QT1006776 p5 line 129 ($101.48); QT1008718 p2 line 67 ($133.30); QT1008718 p3 line 112 ($133.30); QT1008718 p4 line 163 ($133.30)",Saddle or tap component used to connect a service line to a main.,Active,,,
8026774,"10"" x 10"" - C153 / Stainless Steel - MJX1010","10"" x 10"" Cross MJ Cement Lined C153",$490.00,1,EA,8,15,$608.58,"Original supplier name: Star MJX1010 10x10"" MJ Cross C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 33; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 1; Range: $490.00-$490.00; All observed sources: QT1008718 p1 line 33 ($490.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026775,"10"" x 10"" - C153 / Stainless Steel - QT1008718-30","10"" x 10"" Tee MJ Cement Lined C153",$367.00,1,EA,8,15,$455.81,"Original supplier name: Star 10x10"" MJ Tee C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 30; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 1; Range: $367.00-$367.00; All observed sources: QT1008718 p1 line 30 ($367.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026776,"10"" x 12"" - SDR-35 PVC / D3034 SDR-35 PVC - SC220906-1-66","10"" x 12"" Reducer/Increaser SDR-35 Gasketed",$319.00,1,EA,8,15,$396.20,"Original supplier name: HARCO 10 X 12"" Concentric Increaser Coupling (GxG) Fabricated To Order SDR-35 Gasketed Sewer Fitting; Original group: Pipe; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: SC220906-1 p4 line 66; Supplier/source file: LEG AVEM Only Purchase Order SC220906-1.pdf; Price observations: 1; Range: $319.00-$319.00; All observed sources: SC220906-1 p4 line 66 ($319.00)","10"" x 12"" Pipe used as installed utility piping.",Active,,,
8026777,"10"" x 2"" - Ductile Iron / Stainless Steel - QT1008718-130","10"" x 2"" Service Saddle with Stainless Straps",$122.40,1,EA,8,15,$152.02,Original supplier name: AY McDonald 4846A 10X2 DI W SS STRP SDL 10.75-11.10xFNPT; Original group: Service Connection; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p3 line 130; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 2; Range: $120.12-$122.40; All observed sources: QT1008718 p2 line 66 ($120.12); QT1008718 p3 line 130 ($122.40),Saddle or tap component used to connect a service line to a main.,Active,,,
8026778,"10"" x 4"" - C153 / Stainless Steel - MJT1004","10"" x 4"" Tee MJ Cement Lined C153",$284.00,1,EA,8,15,$352.73,"Original supplier name: Star MJT1004 10x4"" MJ Tee C153 Compact, Cement Lined, Black Coating, Less Accs; Original group: Accessory / Consumable; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1008718 p1 line 32; Supplier/source file: Quote_QT1008718_1634743108331.pdf; Price observations: 1; Range: $284.00-$284.00; All observed sources: QT1008718 p1 line 32 ($284.00)","Installation consumable such as lube, sealant, coating, or mastic.",Active,,,
8026779,"10"" x 6"" - C153 / Stainless Steel - QT1006776-147","10"" x 6"" Cross MJ Cement Lined C153",$159.35,1,EA,8,15,$197.91,"Original supplier name: 10""x6"" MJ Cross Cement Lined C153; Original group: Fitting; Cost code basis: Added from quote/purchase order using material description; Source: Highest price selected from quote/PO review: QT1006776 p6 line 147; Supplier/source file: Quote_QT1006776_1559229866263-1.pdf; Price observations: 1; Range: $159.35-$159.35; All observed sources: QT1006776 p6 line 147 ($159.35)",Branch fitting used to connect a side line into the main pipe.,Active,,,
